station,valid,sknt,p01m,gust,wxcodes
FIT,2023-06-18 16:52,11.00,0.00,M,M
FIT,2023-06-18 17:52,7.00,0.00,M,M
FIT,2023-06-18 18:52,7.00,0.00,M,M
FIT,2023-06-18 19:52,9.00,0.00,17.00,M
FIT,2023-06-18 20:52,8.00,0.00,M,M
FIT,2023-06-18 21:52,3.00,0.00,M,M
FIT,2023-06-18 22:52,6.00,0.00,M,M
FIT,2023-06-18 23:52,7.00,0.00,M,M
FIT,2023-06-19 00:52,6.00,0.00,M,M
FIT,2023-06-19 01:52,3.00,0.00,M,M
FIT,2023-06-19 02:52,3.00,0.00,M,M
FIT,2023-06-19 03:52,0.00,0.00,M,M
FIT,2023-06-19 04:52,0.00,0.00,M,M
FIT,2023-06-19 05:52,0.00,0.00,M,M
FIT,2023-06-19 06:52,3.00,0.00,M,M
FIT,2023-06-19 07:52,3.00,0.00,M,M
FIT,2023-06-19 08:52,3.00,0.00,M,M
FIT,2023-06-19 09:52,3.00,0.00,M,M
FIT,2023-06-19 10:52,0.00,0.00,M,M
FIT,2023-06-19 11:52,3.00,0.00,M,M
FIT,2023-06-19 12:38,4.00,0.00,M,M
FIT,2023-06-19 12:52,5.00,0.00,M,M
FIT,2023-06-19 13:50,3.00,0.00,M,M
FIT,2023-06-19 13:52,3.00,0.00,M,M
FIT,2023-06-19 14:52,3.00,0.00,M,M
FIT,2023-06-19 15:52,5.00,0.00,M,M
FIT,2023-06-19 16:52,5.00,0.00,M,M
FIT,2023-06-19 17:52,6.00,0.00,M,M
FIT,2023-06-19 18:52,5.00,0.00,M,M
FIT,2023-06-19 19:52,5.00,0.00,M,M
FIT,2023-06-19 20:52,6.00,0.00,M,M
FIT,2023-06-19 21:52,7.00,0.00,M,M
FIT,2023-06-19 22:52,5.00,0.00,M,M
FIT,2023-06-19 23:52,7.00,0.00,M,M
FIT,2023-06-20 00:52,3.00,0.00,M,M
FIT,2023-06-20 01:52,0.00,0.00,M,M
FIT,2023-06-20 02:10,0.00,0.00,M,M
FIT,2023-06-20 02:52,3.00,0.00,M,M
FIT,2023-06-20 03:52,0.00,0.00,M,M
FIT,2023-06-20 04:52,0.00,0.00,M,M
FIT,2023-06-20 05:26,0.00,0.00,M,M
FIT,2023-06-20 05:52,3.00,0.00,M,M
FIT,2023-06-20 06:52,0.00,0.00,M,M
FIT,2023-06-20 07:52,3.00,0.00,M,M
FIT,2023-06-20 08:03,3.00,0.00,M,M
FIT,2023-06-20 08:40,3.00,0.00,M,M
FIT,2023-06-20 08:52,0.00,0.00,M,M
FIT,2023-06-20 09:03,0.00,0.00,M,M
FIT,2023-06-20 09:18,0.00,0.00,M,M
FIT,2023-06-20 09:52,3.00,0.00,M,M
FIT,2023-06-20 10:44,0.00,0.00,M,M
FIT,2023-06-20 10:52,0.00,0.00,M,M
FIT,2023-06-20 11:03,0.00,0.00,M,M
FIT,2023-06-20 11:11,0.00,0.00,M,M
FIT,2023-06-20 11:20,0.00,0.00,M,M
FIT,2023-06-20 11:52,3.00,0.00,M,M
FIT,2023-06-20 12:52,4.00,0.00,M,M
FIT,2023-06-20 13:52,5.00,0.00,M,M
FIT,2023-06-20 14:52,5.00,0.00,M,M
FIT,2023-06-20 15:52,5.00,0.00,M,M
FIT,2023-06-20 16:52,5.00,0.00,M,M
FIT,2023-06-20 17:52,7.00,1.52,M,M
FIT,2023-06-20 18:52,7.00,T,M,-RA
FIT,2023-06-20 19:52,7.00,0.25,M,M
FIT,2023-06-20 20:52,8.00,0.00,M,M
FIT,2023-06-20 21:52,6.00,0.00,M,M
FIT,2023-06-20 22:52,8.00,0.00,M,M
FIT,2023-06-20 23:52,5.00,0.00,M,M
FIT,2023-06-21 00:52,3.00,0.00,M,M
FIT,2023-06-21 01:52,4.00,0.00,M,M
FIT,2023-06-21 02:52,4.00,0.00,M,M
FIT,2023-06-21 03:52,0.00,0.00,M,M
FIT,2023-06-21 04:52,3.00,0.00,M,M
FIT,2023-06-21 05:52,3.00,0.00,M,M
FIT,2023-06-21 06:52,3.00,0.00,M,M
FIT,2023-06-21 07:52,3.00,0.00,M,M
FIT,2023-06-21 08:52,3.00,0.00,M,M
FIT,2023-06-21 09:09,0.00,0.00,M,M
FIT,2023-06-21 09:34,3.00,0.00,M,M
FIT,2023-06-21 09:52,3.00,0.00,M,M
FIT,2023-06-21 10:15,3.00,0.00,M,M
FIT,2023-06-21 10:52,3.00,0.00,M,M
FIT,2023-06-21 10:59,4.00,0.00,M,M
FIT,2023-06-21 11:52,4.00,0.00,M,M
FIT,2023-06-21 12:14,6.00,0.00,M,M
FIT,2023-06-21 12:52,4.00,0.00,M,M
FIT,2023-06-21 13:52,4.00,0.00,M,M
FIT,2023-06-21 14:44,0.00,0.00,M,M
FIT,2023-06-21 14:52,3.00,0.00,M,M
FIT,2023-06-21 15:47,3.00,0.00,M,M
FIT,2023-06-21 15:52,5.00,0.00,M,M
FIT,2023-06-21 16:52,0.00,0.00,M,M
FIT,2023-06-21 17:52,5.00,0.00,M,M
FIT,2023-06-21 18:52,6.00,0.00,M,M
FIT,2023-06-21 19:52,5.00,0.00,M,M
FIT,2023-06-21 20:52,5.00,0.00,M,M
FIT,2023-06-21 21:52,4.00,0.00,M,M
FIT,2023-06-21 22:52,8.00,0.00,M,M
FIT,2023-06-21 23:52,5.00,0.00,M,M
FIT,2023-06-22 00:52,4.00,0.00,M,M
FIT,2023-06-22 01:52,0.00,0.00,M,M
FIT,2023-06-22 02:52,0.00,0.00,M,M
FIT,2023-06-22 03:52,0.00,0.00,M,M
FIT,2023-06-22 04:52,3.00,0.00,M,M
FIT,2023-06-22 05:52,3.00,0.00,M,M
FIT,2023-06-22 06:52,0.00,0.00,M,M
FIT,2023-06-22 07:52,0.00,0.00,M,M
FIT,2023-06-22 08:09,0.00,0.00,M,M
FIT,2023-06-22 08:52,0.00,0.00,M,M
FIT,2023-06-22 09:04,0.00,0.00,M,M
FIT,2023-06-22 09:25,3.00,0.00,M,BR
FIT,2023-06-22 09:43,3.00,0.00,M,BR
FIT,2023-06-22 09:52,3.00,0.00,M,BR
FIT,2023-06-22 10:12,0.00,0.00,M,BR
FIT,2023-06-22 10:34,0.00,0.00,M,BR
FIT,2023-06-22 10:39,0.00,0.00,M,BR
FIT,2023-06-22 10:52,0.00,0.00,M,BR
FIT,2023-06-22 11:06,0.00,0.00,M,M
FIT,2023-06-22 11:34,3.00,0.00,M,M
FIT,2023-06-22 11:52,3.00,0.00,M,M
FIT,2023-06-22 12:27,4.00,0.00,M,M
FIT,2023-06-22 12:41,3.00,0.00,M,M
FIT,2023-06-22 12:52,0.00,0.00,M,M
FIT,2023-06-22 13:11,4.00,0.00,M,M
FIT,2023-06-22 13:52,3.00,0.00,M,M
FIT,2023-06-22 14:52,7.00,0.00,M,M
FIT,2023-06-22 15:52,10.00,0.00,M,M
FIT,2023-06-22 16:52,6.00,0.00,M,M
FIT,2023-06-22 17:52,3.00,0.00,M,M
FIT,2023-06-22 18:52,4.00,0.00,M,M
FIT,2023-06-22 19:52,10.00,0.00,M,M
FIT,2023-06-22 20:52,8.00,0.00,M,M
FIT,2023-06-22 21:52,8.00,0.00,M,M
FIT,2023-06-22 22:52,7.00,0.00,M,M
FIT,2023-06-22 23:52,5.00,0.00,M,M
FIT,2023-06-23 00:52,3.00,0.00,M,M
FIT,2023-06-23 01:52,0.00,0.00,M,M
FIT,2023-06-23 02:52,0.00,0.00,M,M
FIT,2023-06-23 03:52,5.00,0.00,M,M
FIT,2023-06-23 04:18,3.00,0.00,M,M
FIT,2023-06-23 04:52,4.00,0.00,M,M
FIT,2023-06-23 05:52,3.00,0.00,M,M
FIT,2023-06-23 06:52,0.00,0.00,M,M
FIT,2023-06-23 07:52,0.00,0.00,M,M
FIT,2023-06-23 08:52,0.00,0.00,M,M
FIT,2023-06-23 09:52,0.00,0.00,M,M
FIT,2023-06-23 10:52,0.00,0.00,M,M
FIT,2023-06-23 11:52,0.00,0.00,M,M
FIT,2023-06-23 12:52,3.00,0.00,M,M
FIT,2023-06-23 13:52,4.00,0.00,M,M
FIT,2023-06-23 14:13,3.00,0.00,M,M
FIT,2023-06-23 14:52,6.00,0.00,M,M
FIT,2023-06-23 15:26,6.00,0.00,M,M
FIT,2023-06-23 15:49,5.00,0.00,M,M
FIT,2023-06-23 15:52,7.00,0.00,M,M
FIT,2023-06-23 16:52,6.00,0.00,M,M
FIT,2023-06-23 17:22,0.00,0.00,M,M
FIT,2023-06-23 17:52,6.00,0.00,M,M
FIT,2023-06-23 18:52,7.00,0.00,M,M
FIT,2023-06-23 19:52,8.00,0.00,M,M
FIT,2023-06-23 20:52,11.00,0.00,M,M
FIT,2023-06-23 21:52,7.00,0.00,M,M
FIT,2023-06-23 22:52,6.00,0.00,M,M
FIT,2023-06-23 23:52,6.00,0.00,M,M
FIT,2023-06-24 00:52,5.00,0.00,M,M
FIT,2023-06-24 01:16,7.00,0.00,M,M
FIT,2023-06-24 01:52,5.00,0.00,M,M
FIT,2023-06-24 02:33,3.00,0.00,M,M
FIT,2023-06-24 02:52,4.00,0.00,M,M
FIT,2023-06-24 03:39,4.00,0.00,M,M
FIT,2023-06-24 03:52,4.00,0.00,M,M
FIT,2023-06-24 04:08,5.00,0.00,M,M
FIT,2023-06-24 04:52,3.00,0.00,M,M
FIT,2023-06-24 05:28,4.00,0.00,M,M
FIT,2023-06-24 05:52,4.00,0.00,M,M
FIT,2023-06-24 06:11,4.00,0.00,M,M
FIT,2023-06-24 06:30,4.00,0.00,M,M
FIT,2023-06-24 06:43,5.00,0.00,M,M
FIT,2023-06-24 06:52,5.00,0.00,M,M
FIT,2023-06-24 07:16,4.00,0.00,M,M
FIT,2023-06-24 07:42,4.00,T,M,-RA
FIT,2023-06-24 07:52,4.00,T,M,M
FIT,2023-06-24 08:19,4.00,0.00,M,M
FIT,2023-06-24 08:38,5.00,0.00,M,M
FIT,2023-06-24 08:52,4.00,0.00,M,M
FIT,2023-06-24 09:52,5.00,0.00,M,M
FIT,2023-06-24 10:35,6.00,0.00,M,BR
FIT,2023-06-24 10:52,5.00,0.00,M,BR
FIT,2023-06-24 10:59,6.00,T,M,-RA BR
FIT,2023-06-24 11:11,5.00,T,M,-RA BR
FIT,2023-06-24 11:42,5.00,T,M,M
FIT,2023-06-24 11:52,5.00,T,M,M
FIT,2023-06-24 12:19,7.00,T,M,M
FIT,2023-06-24 12:52,5.00,T,M,-RA
FIT,2023-06-24 13:52,7.00,0.25,M,-RA
FIT,2023-06-24 14:52,7.00,0.51,M,-RA
FIT,2023-06-24 15:12,10.00,T,M,-RA
